"score","text","class"
0,"takbir bareng bokap bokap memang beda ","Neutral"
0,"malam takbir depan rumah jalan raya adalah buah ke masyaallah an niqmattt banget","Neutral"
-5,"dasar orang aneh takbir kok mabok bayang udahnya tinggal gaikut lebaran makan rendang","Negative"
0,"meluo takbir kono cok ngerusuh saja isa ","Neutral"
5,"benar bisa gila takbir gue ngerjain tugas yang banyak dosa gue ","Positive"
0,"part part malam takbir ","Neutral"
0,"takbir kah dia","Neutral"
0," bknya yang takbir cowok ya eh iya gasizh","Neutral"
-8,"takbir tahun lalu di rumah sakit nemenin mamah juang time flies sok fast ","Negative"
0,"takbir ki sing kencang boleh takbir mas ora suara kenalpot l klakson e","Neutral"
0,"mantrp banget nih kalo malam takbir di tag host dapat bigwin terus dapat congrats deh","Neutral"
0,"habis tonton takbir ","Neutral"
-2,"takbir kok main twt enggak ada yang ajak main ya ","Negative"
-4,"baru balik rumah selesai urus malam takbir sama anak i love my neighbourhood sok much moga allah temu kita dengan ramadhan ikut idulfitri h","Negative"
0,"malam takbir masih enggak ada yang mau gedor dm saya ","Neutral"
0," motor gue enggak bisa ada stater pas rombong takbir mau belok arah gue","Neutral"
0," takbir kali","Neutral"
0,"kalian ikut takbir keliling enggak ","Neutral"
4,"aman malam takbir brimob bone laksana patroligabungan ","Positive"
0,"malam takbir ba maksiat","Neutral"
0,"vibes malam takbir memang beda banget","Neutral"
0,"ramadhan day malam takbir ","Neutral"
8,"bahagia itu sederhana malam takbir di dukuh atas ","Positive"
5,"etdeh np pada antem an siee ini malam takbir loh enggak bisa apa damai dulu bntran","Positive"
0," lagi takbir maszeee","Neutral"
-4,"rt momenny pas banget baca ini pas takbir di mana aku rasa sudah nyia ini ramadhan ","Negative"
-2," kok enggak takbir kliling ","Negative"
0," takbir di tempat gawe","Neutral"
0,"malam takbir ngumpul di ruang depan sama keluarga obrol sambil dengar suara takbir dari masjid ","Neutral"
0,"takbir apa lagi nyembuhin kepala yang sesak","Neutral"
0,"anies duet andai ku tahu bareng pasha ungu di malam takbir jis ","Neutral"
0," takbir dan sholat eid ","Neutral"
-7,"aduh baca qrt nya orang lagi malam takbir jahat jahat banget ngetiknya astagaaaaaaaaa terus kenapa jadi ngedrag agama sebelah dst dst deh astaga memang netijen suka nyimpulin sendiri saja ","Negative"
4,"selamat malam takbir happy ied mubarak buat teman teman muslim yang raya","Positive"
0,"tahun ini untuk pertama kali habis puasa akhir dan takbir sama ayang","Neutral"
0," habis jebak macet gara gara takbir kelilingface the sun trailer facethesun ada seventeen ","Neutral"
-2,"dulu jam sd sampai masih rame tradisi takbir keliling bawa obor sekarang kok sudah jarangg banget ya","Negative"
5,"aku dari habis subuh nyuci baju gorden kasih makan ayam kucing ikan bersih rumah ngepel nyembelih ekor ayam nyabutin bulu motong ngecat pagar rumah nyuci kendara nyeterika baju bersihin kamar mandi nyekar ke kubur syukur lebaran takbir ","Positive"
0," ya takbir kocak deh lu","Neutral"
2,"selamat malam takbir dan aku masih ada tryout lagi pingsan ","Positive"
4,"polsek siaga personel aman malam takbir ","Positive"
-2," aneh sih kalo takbir enggak bareng ayang","Negative"
0,"iki takbir opo horegomah e geter kabeh lurr ","Neutral"
0,"malam takbir sambil tonton kinnporscheep ","Neutral"
0,"malam takbir jaga kandang dong ","Neutral"
0,"ketika tim favorit cleansheet dan subur gol saat malam takbir masyaallah berkah ","Neutral"
0,"rt di takbir ra cah ","Neutral"
0,"akhir dengar takbir keliling lagi lewat depan rumah eidmubarak","Neutral"
4,"polsek siaga personel aman malam takbir via ","Positive"
0," enggak malam takbir juga deh dosajadi gas saja lahhhh lesgooww","Neutral"
4,"previewnya pas malam takbir wkwk mantap txt album preview thursdayschild albumpreview tomorrow kali together good boy gone bad","Positive"
0,"kenapa tetangga gue ikut euphoria takbir pakai setel lagu tiktok gede ","Neutral"
-2,"baru mau merem keingetan suruh masang hordeng sama ngepel beban anak perawan tiap malam takbir ","Negative"
0,"akhir bisa pakai layout ini agar suai dengan tema malam takbir","Neutral"
9,"rt takbir rasa lebih khusyuk dan hikmat di masjid dan mushollajangan lupa terap prokes opsketupatlodaya t","Positive"
0,"mulai tahun lalu tiap takbir selalu rasa syukur bangetkeinget sih buah hati lahir ke dunia di satu hari jelang lebaran ","Neutral"
2,"malam takbir di magelang lumayan asik rupa","Positive"
0,"takbir auto mewek deres banget ","Neutral"
4,"malam takbir benar jadi ibuibuk nyetrikaaa abrek wkwkwk","Positive"
0," takbir dengan antri cuci mobik ","Neutral"
-4," cayaaang malam takbir mana nih kamu ","Negative"
0,"siapa yang malam takbir masih saja kejar deadline ","Neutral"
-4,"sing takbir ya ana sing lagi mumet karena orang tua ya ana wkw","Negative"
0,"takbir dong say","Neutral"
0,"yuk takbir ","Neutral"
-4,"punya teman dekat cowok dari sampai sampai sekarang kalau pulkam selalu mana sama dia tadi pas pawai takbir pulang nya aku sama dia jalan dulu eh tiba dia ajak aku nikah heol aku cuma bisa respons dengan tawa doang dia bilang aku serius loh dan aku masih tawa saja ","Negative"
0,"takbir remix dj","Neutral"
2,"tahun ini vibe lebaran sudah lumayan rasa tadi depan rumah anak pada takbir sambil bawa bedug ","Positive"
0,"malam takbir tangis ira karena bakal tinggal bulan ramadhan tapi karena dengar american football","Neutral"
0,"teman takbir gasiy ","Neutral"
0,"adekku diicariin nyata lagi takbir di masjid ","Neutral"
0,"rt malam takbir sendiri di rumah suami sama anak ikut takbir keliling ngantuk banget ","Neutral"
0,"yang lain takbir aing kutat di dapur sama tumpuk cuci piring dan gelas dan alat masak tapi biar enggak ot saja sih","Neutral"
0," fix takbir lo berak pasti","Neutral"
0," anying ini kocak banget masa ajak mbak mekdi takbir","Neutral"
-3,"gue apa sih malam takbir keluar rumah nyarik macet njing","Negative"
0,"lagi takbir kucing anak ekor ","Neutral"
0,"takbir enggak ","Neutral"
0,"lebaran tahun yang lalu takbir begini sambil telfonan sama rangga","Neutral"
-2,"enggak rasa sudah taun saja malam takbir tahun lalu tuh isi dengan cry cry ","Negative"
-3,"malam takbir kena demam yuhu kumeriang kumelayang yuhuu","Negative"
4,"dalam rangka gopay masih ada isi aku mau bagi nih di malam takbir drop qr gopay kamu ya jangan lihat nominal ya for fun saja selamat lebaran semua ","Positive"
0,"rt anies baswedan hadir festival malam takbir di jis tempofoto","Neutral"
5," ep bangkek sad end pengin bakar tofu gue aaa malam takbir gua tangis ggra tofuu kasihan banget tofu gue enggak bahagia dari ep ","Positive"
9,"takbir rasa lebih khusyuk dan hikmat di masjid dan mushollajangan lupa terap prokes opsketupatlodaya tetapprokes ","Positive"
10,"aku sudah bilang malam ini ada acara lomba takbir betul start nya dari depan kantor camat dan rumah ku dekat banget sama kantor jadi cukup diam di depan rumah saja tunggu belum itu belum jadi ini fyi aku bakal cerita tentang aku suka sama seseorang","Positive"
0,"rt malam takbir mei ","Neutral"
-9," hooh baru tau tadi kalo besok pas sudah ada takbir wkwkksoalnya di tempat lain deh dari sore tapi di tempat baru malam habis isya jadi bingung mana ada yang bilang lusa kan tuh","Negative"
0," besok saja maaf sekarang takbir dulu wkwk","Neutral"
0,"malam takbir sendiri di rumah suami sama anak ikut takbir keliling ngantuk banget ","Neutral"
0,"masih gapaham kenapa tiap malam takbir pada main petas ","Neutral"
0,"dengar takbir yang diremix pakai musik edm begitu dosa tidak ya random benar suggest youtube aing ","Neutral"
0,"takbir on duty ","Neutral"
5,"di mana mana takbir karena besok lebaran tenang saja kemanayo sudah nyiapin manis momen lebaran kamu jadi yang mau rehat pas otw mudik di toll bisa nih pakai rekomendasi rest area ala kemanayo panjang pulau jawa semua sedia gratis ","Positive"
-4,"malam takbir malah konser wkwkwk sirkel setan t t ","Negative"
-2,"rt orang takbir gua doang yang teriak sumpah serapah tonton mil ","Negative"
0,"malam takbir yang warna oleh petas di luar sana dan yutuban dc yang ada acipa nya","Neutral"
0," takbir g","Neutral"
0,"enggak punya ayang jadi takbir keliling kota bareng abang grab ","Neutral"
9,"malam takbir bareng sayang sudah senang banget hehe lisa ","Positive"
-1,"malam takbir biasa lagi makan rendang sama bapak hehe","Negative"
-4," cari masalah memang malam takbir biar besok dimaapin","Negative"
0,"ribu warga camat tonjong kabupaten brebes ikut pawai obor saat malam takbir minggu publisherstory ","Neutral"
0,"di takbir ra cah ","Neutral"
0," takbir hoi ","Neutral"
0,"malam takbir dan gue tres","Neutral"
0," tapi takbir di masjid ada kan ya","Neutral"
0,"bapak gue malam takbir ngechat rumah","Neutral"
-4,"pls gue malam takbir begini ngomgin dremies ke indonesia bikin iri saja","Negative"
0,"teman gue malam takbir malah nge date","Neutral"
0," tolong baru takbir otak traveling","Neutral"
-3,"allhamdullilah malam takbir ada yang ajak keluar ","Negative"
-2,"apandan kok malam takbir gue malah melow ","Negative"
0,"agak gabut ya bunda takbir kali ini ","Neutral"
0," takbir sembari tunggu barca main begadang ","Neutral"
-3,"sedih takbir cuman rumah saja ","Negative"
-4,"rt jauh jauh ke lah alias lenteng agung pinggir jaksel jagakarsa demi promo takbir mskipun enggak borong banyak ","Negative"
0,"kalo dengar takbir jadi ingat takbir di pondok pas kkn","Neutral"
0," tak takbir dhisit ya mak ","Neutral"
0,"ini orang yang pacar pas takbir mamak nya enggak nyuruh nyapu rumah apa ya","Neutral"
3," oke g maaf lagi takbir","Positive"
0,"selamat takbir rutinitas dari kecil memang pasti selalu tangis sampai nanti tidur selalu sedih dengar takbir","Neutral"
0,"malam takbir isi dengan menggabut sampai mampus","Neutral"
0," yaelah cannn anak gadis malam takbir makan tembok gegara lu c","Neutral"
0,"berkahh malam takbir ","Neutral"
-5,"alira kata gue lu minta maaf sih ke mm itu jadi kena dampak padahal enggak ada kerjasama kasihan sudah kena dampak opini jelek lu adminnya kerja malam takbir begini lurus kesalahpahaman ckck","Negative"
4,"minggu mei monitoring giat piket malam aman malam takbir hari raya idul fitri syawal h sama di jl dari saharjo lurah manggarai selatan ","Positive"
0,"alhamdulillah bisa dengar takbir dengan tenanggg","Neutral"
-7," enggak bisa kalo enggak tangis dengar suara takbir duh sedih banget malam takbir kali ini","Negative"
0,"masuk waktu ritual saat malam takbir masker ","Neutral"
3,"rt foto masih simpan di file takbir di jati bundar tanah abang belum gue muslim tapi sudah biasa dengan ceria","Positive"
4," lah kalo selamat lagi takbir","Positive"
0,"malam takbir karang taruna desa manemeng gelar pawaiobor ","Neutral"
4,"enak banget pada takbir sama ayang","Positive"
0,"deh malam takbir tapi pikaw enggak lirik ekoun gue juga","Neutral"
-1,"gue dari kecil selalu pengin ikut takbir keliling tapi sampai sekarang belum sampai ","Negative"
9," sunyi rasa tahun ini tanpa takbir dari ustaz adam iman yang kami cinta rana allah ","Positive"
4,"orang pada takbir keliling desa aku main sama dua majikan ganteng wkwk","Positive"
-2,"woii jangan cepat cepat apa waktu masih mau dengar takbir lebih lama","Negative"
0,"rafael leao suruh pulang takbir saja","Neutral"
-7,"gabut banget malam takbir mau keluar eh malah gajadi teman gua enggak tau mana deh","Negative"
0,"malam takbir nya aku ngantuk gaess ","Neutral"
4," terimakasih bang sudah update di malam takbir minal aidin wal faidzin ya wan maaf kalo gue sering manggil lu adek wawan padahal muda gue ","Positive"
-2,"tadi tuh ada yang takbir pakai salon yang dinaikin ke pick up dan tau mereka ada efek jedag jedugnya tau enggak sih gue kayak yang yang benar saja lu takbir masa ada jedag jedugnya mnangis miris ","Negative"
0,"gua mau takbir saja mls macet buset","Neutral"
4,"malam takbir isi dengan tonton my liberation notes sayang","Positive"
0,"rt takbir pakai bahasa arab ada yang tau kalau anus takbir pakai bahasa apa ya ","Neutral"
10,"nenek kilas canda itu buat semua orang senyum cerah dan segar suasana itu tanda keluarga bahagia senyum hadir cara spontan dalam hal kecil yang tak duga om saiful bilang nenek ingin rasa suasana baru di malam takbir tante sarah bilang kalau diam","Positive"
-3,"rt malam takbir balut sedih nek ki","Negative"
0," pemdes dan phbi madani gelar pawai obor keliling malam takbir h ","Neutral"
-2,"ini kok pada ikut takbira keliling gd yang ajak aku sih pntek aku bangun tidur clingak clinguk lihat jam ira msi set mau ikut takbir keliling tauny sudah kelar ppeekkkk","Negative"
0,"alhamdulillah takbir tahun ini rame banget jadi asa banget vibe mau lebaran ","Neutral"
1,"ayo malam takbir enggak usah tangis hehe","Positive"
-4,"malam takbir mana ini bestie ","Negative"
0,"tiap tahun yang pasti jadi kalo malam takbir di jeneponto ada orang kelahi","Neutral"
0,"mau marah tapi ini malam takbir sabar sabar sabaarrrr coba mau kembali fitrah ya begini hehe hehe hehe","Neutral"
-1,"siapa yang takbir malah tonton heartstopper gue gemas banget aduh ","Negative"
4," cie ganti pp selamat malam takbir juga aa","Positive"
0,"kasihan anak enggak ada yang bawa takbir emaknya masih sibuk di dapur ","Neutral"
0,"malam takbir tahun baru","Neutral"
-4,"siapa sini yang malam takbir masih di chat atas masalah kerjaanaku","Negative"
0," ayo takbir","Neutral"
-2,"malam takbir tuh harus senang bukan marah marah","Negative"
15,"tiap malam takbir tuh asa kaya buncah bahagia bunga kaya orang jatuh cinta lol mungkin beberapa tahun akhir agak beda ya karena pandemic tapi excitementnya gaberubah bahkan lebiih tiap tahun sayang banget lagi halang huhu moga bisa ktm ramadhan tahun depan ","Positive"
0,"rt takbir di sanhok ","Neutral"
0,"yang lain pada takbir tetangga gue malah karaoke ","Neutral"
4,"semangat buat yang lagi tampil takbir ","Positive"
0,"malam takbir ketika rame banget yang ngetag wkwkwk ","Neutral"
-2,"ini malam takbir aku doang yang gbt kayak","Negative"
11,"gila muda mud pada rapi amat malam begini deh pada pakai kayak tuh baju lebaran buat takbir","Positive"
0,"kenapa tiap malam takbir sih baru rasa nyesal enggak punya teman rumah ","Neutral"
-4,"tetangga gue dangdut kencang banget anjir takbir kalah sudah ","Negative"
0,"rt hendak agar tampak takbir al umm jilid halaman ","Neutral"
0,"minta nya sih malam takbir minta genjot sampai pagi tau baru ronde sudah tepar ","Neutral"
0,"takbir rumah ","Neutral"
-4,"rt mas brian doa dulu biar pas tugas takbir jalan lancar dan enggak sakit tenggorok ","Negative"
0,"semua hak terima maaf kecuali mafia minyak dan orang yang geber motor di jalan pas malam takbir ","Neutral"
0,"malam takbir ","Neutral"
-2,"orang mah takbir gua malah teriak goal ","Negative"
4,"kangen takbir su","Positive"
0," ramai nder bahkan aku sampai nostalgia ngingat malam takbir sama kakek nenek di kampung ","Neutral"
0," sahabatlapastaluhari ini tepat pada malam takbir sambut hari raya idul fitri lembaga masyarakat kelas iii talu laksana takbir di mushala at taubah lapas talu giat ini laksana oleh warga bina masyarakat ","Neutral"
0,"malam takbir","Neutral"
4,"eh serius di wita ada takbir enggak sih ","Positive"
-6,"dulu sempat pas balik dari kampung kan terus pas di lampu merah lihat orang takbir di jalan riuh banget terus aku kayak oh nyata kayak begini ya itu pertama kali lihat begitu cara langsung","Negative"
4,"pada takbir semua mutual gue bagus","Positive"
1,"rt ribu warga padat festival tabuh beduk takbir jis ","Positive"
0,"malam takbir bikin report ","Neutral"
0,"malam takbir lupa belum bikin kartu ucap ucap untuk kerja sudah beres ucap buat personal belum ","Neutral"
0,"mabok takbir hadh","Neutral"
0,"rt sudah rame takbir saja nih","Neutral"
0,"ini video seonghwa apa yang sliweran enggak banget buat malam takbir","Neutral"
0,"gemini kalo ikut takbir kepala nya di pukul pakai palu bedug","Neutral"
4,"ini kenapa adik yang takbir dideket rumah gua sangat penuh emosi ya","Positive"
0,"mugia lembur ab kondusif gusti capek tiap takbir sareng tahun baru ngadadak rarese manusa tahun ","Neutral"
-3,"rt takbir stuff tunggu barca main lama banget anjim","Negative"
-2," orang takbir gua doang yang teriak sumpah serapah tonton mil ","Negative"
0,"takbir ya marung kalian nopo meds ","Neutral"
0,"neng bisa lihat pawai obor di malam takbir setelah dua tahun ","Neutral"
0,"malam takbir bobo sama ningning ","Neutral"
0,"yang lain mah takbir gue mah bagi dong dong tak tak nya saja deh","Neutral"
0," wih asik ling ikut takbir","Neutral"
0,"ya allah takbir pengin tangis","Neutral"
9,"nanti masak bareng bersih bareng mandi di sungai ramai ramai buka sama nanti pasti pada rebut makan sholat tarawih bareng sahur bareng takbir bareng makan langkitang sama kerupuk kuah behh mantap banget","Positive"
-2,"cuma orang gabut yang di malam takbir malah main qrt ","Negative"
-4,"rt nanti malam takbir mau pada mana ","Negative"
4,"usaha buat enggak mbrebes mil ketika takbir kumandang kangen sekal sama mamak bapak ","Positive"
2,"ini anak anak bisa takbir nya yang serius enggak sih teriak teriak begitu bikin emo sih","Positive"
0," yuk deh ngikut takbir","Neutral"
0," takbir enggak ash ","Neutral"
-5,"agak iri sama yang bisa jalan nongkrong pas malam takbir karena aku selalu ngebabu tiap malam takbir btw ucap lebaran ku balas besok ya masih ngebabu ","Negative"
0,"malam takbir ada video mbak xooos ","Neutral"
11,"luv banget sama malam takbir enggak sabar tunggu besok lepas segala hasrat pendam tatap opor dengan penuh kasih sayang","Positive"
5,"wakapolsek kuta polresta denpasar akp i ketut budi arsana sh pimpin giat apel kesiap padat lalin dan aman takbir upaya cipta rasa aman dan lancar yang tempat di halaman mapolsek kuta jalan raya tuban kuta badung minggu sore kuta ","Positive"
0,"malam takbir gue absurd banget","Neutral"
-3,"rt ketika tenggelam matahari pada akhir hari antara hari hari di bulan ramadhan karena itu jika kulihat hilal bul","Negative"
1," ah iya kokas mah ampun deh tanah abang thamrin kalo malam takbir mah memang padat sampai kampung mlayu","Positive"
12,"dulu pupu ku kerja di alfa pas malam takbir lembur terus pagi nya habis sholat id langsung cus kerja gue yang lihat njiir kaya nya gue enggak betah kaya begitu syukur banget dpet kerja yang enak pas hari raya libur lama gue senang banget pas lebaran walaupun mungkin tak serama dulu ","Positive"
-5,"h umm night ride any sda surabaya maybe prefer sda sih enggak raya takbir dan sekarang bingung pengin kmna ya cuma temenin jalan saja sih inti sumpek saja pf maaf sambat ","Negative"
0,"niat malam takbir mau ngambis tapi ngantuk banget hadehh","Neutral"
-10,"biasa kalo takbir begini gue gaboleh mana harus bantuin resin rumah sampai begadang sekarang enggak ada mama rasa mau ngapa ini malas","Negative"
0," benar pak kata biar gampang bawa dan enggak ganggu konsentrasi yang masih takbir","Neutral"
-3,"takbir kenapa mati lampu anjae","Negative"
2,"takbir gue malah nugas haha","Positive"
0," tahun belakang malam takbir sepi anyep tahun ini rame banget alhamdulillah","Neutral"
0,"bar takbir micek doyo ","Neutral"
-1,"pawai takbir di desa tinting batu layar lebaran takbir ","Negative"
0,"takbir ditemenin dakaiichi ","Neutral"
0,"shit gua nemu varian dating baru takbir date","Neutral"
-2,"malam takbir kali ini bawaanny kok pengin nanges ","Negative"
2,"alif ngajakin jalan jalan karena luar takbir banyak petas aku bilang sabar ya dek nanti kita jalan eh enggak lama datang orang dari masjid asih bingkis ke alif jadi lupa jalan nya alhamdulillah ","Positive"
0,"sudah tinggal takbir dikunciin pula ","Neutral"
3,"rt yuk mutualan spesial malam takbir nih ges terima semua fandom help rt like thanks anitwit moots genshintwt","Positive"
0,"kalau takbir itu vibesnya di begitu huhuu","Neutral"
-2,"kan baru malam takbir sudah ada saja yang tanya aneh ","Negative"
4,"lucu deh sambil takbir enggak ini ","Positive"
0,"malam takbir jam gin bikin appointment buat booster vitamin besok atau lusa badan lemes banget ya allah ","Neutral"
-1," neji takbir dari bawah tanah ya kak ","Negative"
0,"hamsjejauan malam takbir aku dapat thr ","Neutral"
0,"bisa enggak sih malam takbir durasi minggu","Neutral"
0," aku baru pulang takbir ","Neutral"
-4,"aku pengin marah tapi ini malam takbir boleh enggak sih","Negative"
5,"tunggu air sambil dengar takbir seru banget meski capek tunggu plis ","Positive"
0,"moga yang foto malam takbir sama ayang baju nya tumpah kuah opor","Neutral"
0,"malam takbir di toko yaampuun enggak sudah yang datang","Neutral"
-2,"motivasi yang ngeremix takbir campur musik dj tuh apa sih ","Negative"
-4," gabe takbir mana","Negative"
0," takbir lur","Neutral"
0,"takbir remix bagai kultur tanding masyarakat desa ","Neutral"
0," enggak lah takbir ntuh kayak ya pas tahun baru juga kayak lo natal begitu deh","Neutral"
0,"malam takbir tapi dengar shoot wkwk","Neutral"
0,"takbir kampung adu suara motor depan rumah tiba jadi mandalika ","Neutral"
0,"malam takbir gue nangisin kucing","Neutral"
0," astaghfirullah masih takbir","Neutral"
-3,"pak jokowi yang kata mirip khalifah umar takbir mana ","Negative"
0,"di malam takbir banget ya pak kirim jadwal uji sempro spot jantung h lebaran ","Neutral"
4,"selamat takbir mutualku","Positive"
0," takbir dik mc dulu","Neutral"
0,"ndelok takbir malah ujan ","Neutral"
0,"rt malam takbir main pokemon go ","Neutral"
0,"takbir sambil ngtweet","Neutral"
0,"anjir weh ini takbir kenapa ada dangdut lewat di kitar rumah ku","Neutral"
-3,"ya begini dari tahun ke tahun takbir cuma diam rumah","Negative"
0,"takbir ","Neutral"
0,"malam takbir malah gabut ","Neutral"
0,"rt malam dimanaibu ibu rampung kupat dan opor ayambapak bapak di masjid terima dan hitung zakat fitrahremaja rema","Neutral"
8,"serius tanya malam takbir terus pada nyalain petas itu asli buat apa ","Positive"
0," takbir ini join enggak","Neutral"
1,"rt takbir idul fitri rupa amal yang disunnahkan pada malam idul fitri turut mazhab syafi i seperti apa bacaanny","Positive"
8,"alhamdulillah malam takbir dapat thr terima kasih banyak kak inez kak sakina moga berkah ya kak thr nya moga lancar selalu rezeki semua urus sehat bahagia selalu happy eid mubarak mau allah bless you your families ","Positive"
5,"ini anak kampung belakang pada bolak balik takbir di kamar gua dengar tulus sambil pakai headset heuueueu","Positive"
3,"malam takbir sama kak bening diskusi perngepetan","Positive"
0,"hal yang dirinduin saat malam takbir adalah keabsurdtan bapak bolak balik bacain takbir sambil setel kaset celana dalam takbir terus nanti dia ngayap habis itu balik takbir lagi dan malemnya lanjut nguli dua mamah","Neutral"
4," sini los dol bang truk pawai sound system riwa riwi tapi sayang takbir musik nya dugem ","Positive"
0,"tonton takbir","Neutral"
1,"senang banget bisa lihat orang orang semangat parade takbir di jalan lagi ingat banget dulu waktu kecil mudik selalu mepet lebaran dari bandung ke madiun dan itu yang bikin excited di jalan papa bilang lihat tuh nak orang orang takbir semangat kita juga harus ","Positive"
0,"jakarta internasional stadium malam ini suasana takbir ","Neutral"
-1,"malam takbir nya mati lampu di tambah lagi hujan deres plus petir mantap enggak tuh","Negative"
4," jangan tangis waktu takbir kapan lagi gua manis manis sama lo ","Positive"
3,"rt takbir begini seru main kembang api sekomplek enggak sih ahaha attackontitan eidmubarak ","Positive"
0,"rt daripada tubir mending takbir kalo dengar suara takbir bikin adem ya ","Neutral"
0,"malam takbir di kamar saja karena hujan","Neutral"
0,"makannn gesss malam takbir pada apa ini ","Neutral"
0,"wkwkwk buset malam takbir orang pada muter ya gua pengin tanya opor lu sudah pada mateng memang","Neutral"
0," besok solat tapi pengin dengar takbir sampai subuh wkwk","Neutral"
0,"takbir di jatim is just ","Neutral"
0," indak wita ada takbir enggak ","Neutral"
0,"gua phobia suara bedug takbir ","Neutral"
4,"lucu banget tadi ada suara orang takbir terus tiba ada suara bocil tawa di mic","Positive"
4,"malam takbir sambil tunggu paket yang enggak maju di cek resi huft ","Positive"
-4,"takbir di pantura","Negative"
0," hadir sambil malam takbir nihhhtxt album preview thursdayschild albumpreview tomorrow kali together good boy gone bad","Neutral"
5,"takbir di rumah ku enak banget","Positive"
0,"akhir gue ikut takbir keliling wkwkwk","Neutral"
-2,"sw orang orang kok takbir gue mau takbir tapi enggak ada teman ","Negative"
0,"aku ingat bapak pernah bilang malam riyoyo ngene iki wong wong seng wes gaonok podo mbalik moleh nang omahe pas malam hari raya takbir kayak begini orang orang yang sudah tinggal bakal balik pulang ke rumah masing masing yeay bapak pulang uhuyyy ","Neutral"
0," takbir kak","Neutral"
-6,"woe malam takbir bosan amat","Negative"
-1,"koramil ujung bulu dan polsek ujung lo laksana apel ecek dalam rangka pam takbir di kantor polsek ujung lo c ujung lo kab bulukumba ","Negative"
-1,"dulu waktu kecil kalo takbir begini bisa begadang sampai jam sekarang sudah gede begini baru jam set saja sudah ngantuk","Negative"
0,"terima kasih sudah ajak takbir online ","Neutral"
0,"rt nctbase orang orang takbir musingin konser dream ","Neutral"
-3,"malam takbir tolong lah jangan doubutsuen keluar semua hadeh tadi sudah ice mochi","Negative"
0,"takbir bareng ayang ","Neutral"
0,"malam takbir tahun ini teman strees","Neutral"
0,"rt yang besok pagi mau shalat ied di simak pandu ikut ini takbir sholatied jis jakartainternatio","Neutral"
-4,"takbir mana ini bestie ","Negative"
-2," maaf ayang lagi takbir kan besok idul fitri besok kak rumah ya di tanya mama tuh ","Negative"
0," padahal kalau pikir lagi malam takbir begini malah yang kulihat yang bondong cancelling juga jari jahat huu adem kalo ada twit tanding yang aura positif ya","Neutral"
5,"wah sudah rame takbir nih minal aidin wal faizin selamat hari raya idul fitri h mohon maaf lahir batin dan mohon maaf juga kalau sato ada punya salah sama kalian ","Positive"
0,"salah satu vibes lebaran yang aku suka lihat hasil kreasi warga buat malam takbir ","Neutral"
5,"jam gin biasa muda kabupaten sudah henti takbir dan raya menang dengan botol aqua bungkus kresek item ","Positive"
0," pada takbir di masjid","Neutral"
0,"malam takbir begini kalo dulu lagi di kuning ","Neutral"
-2,"kok sepi banget pada takbir ya ","Negative"
4,"lagi takbir begini tiba kangen jimin ","Positive"
0,"malam takbir ditemenin matsun ","Neutral"
-2,"sayang dobby mana ya kok belum update apkh sedang takbir ","Negative"
-3,"kecewa sama bocil bocil di kampung malam takbir begini masa enggak main petas ","Negative"
-6,"keluar di malam takbir begini memang enggak pusing ya","Negative"
0," saya malam takbir baca au humu ","Neutral"
5," malam takbir aku suka banget vibes nya","Positive"
-2,"malam takbir isi dengan rebah sendiri di kamar karena cape hari penuh babu","Negative"
0,"suasana malam takbir belum dan sudah covid beda ya","Neutral"
5," seperti enakkk selamat takbir keyymohon maaf lahir batin ya","Positive"
0,"moga saja yang takbir ciduk satpol pp ","Neutral"
-5," astaga ajak taruh malam takbir ","Negative"
-2," ini mana pasti seru banget kalo ikut acara takbir keliling kayak begini","Negative"
0,"knpsi lu main di malam takbir jam set pula besok sholat ied komplek gue jam pagi bokkkkkk ","Neutral"
0," bgst memang puri kalo malam takbir wkwkw","Neutral"
0,"malam takbir malah ngantuk metidur ges metketemu solat ied","Neutral"
2,"ada orang bangga ke pim pas malam takbir saja sudah aneh egooooo itu mall sudah kayak pasar ","Positive"
0," mas mau takbir bareng ","Neutral"
0,"haru juga lijat takbir keliling dengan sukacitaa","Neutral"
-2,"malam takbir kok main petas","Negative"
0,"benerannn aku deh capek beberes rumah ngejar dulu tugas biar enggak pikir waktu lebaran sudah takbir nyiapin mukena bikin rendang buat besok pagi minum coklat panas selesa puzzle main tic tac toe main main papan minum coklat panas main tic tac toe ","Neutral"
2,"tahun ini lebaran dua lagi sama abang alias adik saya malam takbir yang kocak neber random makan di tempat yang kami sama belum pernah coba terus kaget porsi jumbo banget habis itu dia cukur ngerapihin jenggot eh nyata enggak suai instruksi wkwk untung murah ","Positive"
0," heyy tubiiir fess malam takbir kagak ada wot apa nieee ","Neutral"
-10," h kak belum kami mau minta maaf sudah bikin gaduh di malam takbir kami sama sekal enggak punya maksud untuk sebar benci apalagi tentang propaganda anti lebaran berat banget kayak kami coba jelasin lengkap di sini ya ","Negative"
1,"f everton lagi takbir mirip lah sama orang indon wkwk ","Positive"
0," ada juga partysipasi takbir om","Neutral"
3,"blok sama plaza rame benar deh enggak pada takbir apa lu pada wkwkwk","Positive"
-4,"bisa bisa nih hp rusak lagi takbir pertabda besok dapat thr sertifikat tanah kah ","Negative"
0,"alhamdulillah berkah malam takbir dapat giveaway palette yang gue idam ","Neutral"
0,"rt takbir dulu ya guys ","Neutral"
