"score","text","class"
0," maaf maaf ziarah dapat thr sama acara dari keluarga ayah","Neutral"
-7,"mau ziarah tapi makam nenek jauh banget di luar kota semua","Negative"
0," sama kayak tahun belum sih sholat ied ziarah ke makam om makan makan di rumah nenek terus siang ke rumah saudara dari mama pulang turu ","Neutral"
0," pak bagi gue tahun ini enggak dapat thr juga enggak apa asal habis lebaran bisa ziarah ke kubur nicho yang satu server retuit","Neutral"
0," nanti mau ziarah ke makam kakek sama pakde","Neutral"
0," hari ini mau ziarah","Neutral"
0," pas awal puasa aku enggak ikut ziarah karena kata mama al susa ada banguninnyaa tapi nanti lebaran aku harus ziarahh","Neutral"
5," ziarah keliling ngasihin hampers ke teman bantu bunda masak bersih bersihh ke mall belikan teman kado ","Positive"
-2," kalo ke nenek sendiri belum kemarin enggak sempat kalo ziarah ke yang leluruh nenek moyang begitu biasa pas hari lebaran sih antara hari pertama atau dua arau tiga ","Negative"
0," belum aku lupa mau ziarah ke makam abang","Neutral"
-2," belum lebaran biasa ziarah dulu terus pas selesai solat ied salam salam ke rumah yang lewat habis itu biasa makan dulu lanjut kunjung ke rumah kerabat deh hihi kalo misal ada waktu biasa ada kerabat juga yang ke rumah terus kadang pada bakar ikan","Negative"
0," ini mau ziarah","Neutral"
2," belum biasa ziarah setelah sholat idul fitri","Positive"
-2," belum aku biasa kalo ziarah pas kelar sholat eid","Negative"
0," blumm ini my family ziarah nya nanti habis shalat eid","Neutral"
-2," belum gue pergi ziarah biasa setelah shalat idul fitri","Negative"
0," kamu sudah ziarah belum ","Neutral"
2,"rumah mak aku konsep senang raya saja ada masak raya n terus kuih raya air botol xda konsep open hse tapi rumah sentiasa buka tapi bila datang takda expect makan berat datang untuk ziarah bukan untuk makan apa yang ada makin saja mostly kuih raya less tiring","Positive"
7," makan anginpaling nikmat pergi ziarah rumah jiran ruma dara sana sini ngam plk makan angin pastu dapat photocard angpao ","Positive"
-4," sungkem sama orang tua mau asih thr ke bocil di kitar rumah ziarah ke makam leluhur ke rumah sodara yang lain belum tau wkwk","Negative"
4," solat ied maaf maaf foto ziarah kubur ke saudara kalau entar ditanya jawab doain mana saja yang baik habis itu balik tidur tidur tidur ajar habis lebaran wkwkwkwkwkwwkk","Positive"
0," ziarah minta maaf salam salam makan jawab tanya dari tante tante yang kadang luar nalar begitu ya turu pikir ulang yeay","Neutral"
0," minta maaf makan ziarah kubur tidur","Neutral"
-6," karena aku enggak sholat eid aku bagi mandi paling akhir terus habis mandi main hp sama dengar masjid terus entar maaf an sama keluarga habis itu entar ke rumah saudara terus ziarah dan pasti entar kumpul semua di rumah salah satu saudara kayak enggak jauh dari ini sih","Negative"
0," solat ied salam ziarah bobo","Neutral"
0,"ending film ziarah ","Neutral"
0," ziarah gin tapi jangan harap salam tempel","Neutral"
8," boleh jadi yang ziarah pada pagi syawal itu nak sambut gembira sama insan sayang yang telah pergi ","Positive"
-1," raya senin ke selasa ke tetap kena kerja hmmm tapi nasib lah wfh shif petang boleh lah rasa ziarah raya pagi itu","Negative"
3,"ziarah ke makam sunan ampel ahy lanjut tradisi surabaya laku safari ramadan mobile ","Positive"
0,"tradisi likur ahy ziarah ke makam sunan ampel surabaya ","Neutral"
4,"kalau boleh jujur sbnrnya gue mls ziarah pas habis solat ied keliling ","Positive"
-7,"sempat mau marah hahaatapi paham lagi nyata maksud admin itu kita ndk boleh kalau ziarah kubur lalu doa orang agar mati ya memang enggak boleh lah ","Negative"
0,"malah ngantuk pagi padahal mau ziarah ke makam kakek","Neutral"
0,"pagi ini mau ziarah ke tempat ayah ","Neutral"
0," habis lebaran tempat wisatapanen rezeki masuk situs ziarahekonomi putar kencang di hari lebaran di tahun ini","Neutral"
-6,"btw pengin ziarah ke makam ibu nya ex but mau omong ke ex malu takut sangka apasiii begitu","Negative"
2," paling malas momen lebaran itu ada saja tanya yang ditanyain makanya aku suka di rumah bae sudah ziarah ya sudah enggak ikut kumpul","Positive"
5," enggak dong mincoo mau bersih sama gas ziarah","Positive"
-3,"rt budak bagai orang muslim wajib bagi saya untuk ingat jika dalam islam orang ziarah kubur doa orang mati itu t","Negative"
-3,"budak bagai orang muslim wajib bagi saya untuk ingat jika dalam islam orang ziarah kubur doa orang mati itu tidak boleh ya ","Negative"
0,"lembaga fatwa mesir terang hukum ziarah kubur pada hari raya ied","Neutral"
0," buat ziarah ke makam ibu","Neutral"
0,"dzauq pak nik ora duwe kuwi tinggal ziarah kayak gus dur ","Neutral"
0,"lihat ibuk tangis tiap ziarah itu bikin gue pikir apa bisa ya gue punya pasang yang bisa gue tangisin kalo pisah sudah di tahap yang benar lupa rasa bucin itu kayak mana ","Neutral"
-4," ziarah saja sek ngeslot opo mana mek tahlil wkwkwkw","Negative"
3,"alhamdulillah selapan dengan ziarah ke ki gede penatasangin jalan khidmat sibak malam hutan rogoselo ujung ramadhan sisa kesan sendiri saat ziarah selapan almashum almashumpekalongan almashummelayaniumat pekalonganinfo kalong ","Positive"
-2,"sungkem dulu sih biasa habis itu ziarah sama keliling ","Negative"
11," hal yang buat aku semangat sambut lebaran enggak sabar kumpul dengan keluarga besar keliling desa silaturahmi bareng keluarga enggak lalu harap dapat thr dari saudara tapi kalau di kasih ya aku ambil ziarah kubur bareng keluarga besar bulanbaikdibobobox ","Positive"
-2,"sungguh saya idul fitri nanti cuma mau ziarah ke makam mama saja ","Negative"
0,"rt jelang puasa pengin ziarah tapi orgnya belum tinggal","Neutral"
0,"rt tempat teliti gue dulu sudah jadi saja masjid yang mau bangun itu niat masjid apung tuju agar orang bisa rasa","Neutral"
-3," hidup ini lalu singkat apa salah ziarah kubur sanak saudara di pagi raya hari raya lah satu nya hari dalam tahun satu keluarga dapat kumpul masatula nak kenal anak cucu dengan saudara yang deh takde ","Negative"
0,"barua nak ziarah kubur pun jadi issue","Neutral"
11,"sekarang rumah sudah renovasi jadi lebih bagus tapi isi kosong enggak ada yang datang mudik dan dari jauh hari ibu sudah pesan entar kita dua ziarah ya duhhhh super duper mega hati mungillll gue tersentillll ","Positive"
-1,"bulan raya nanti perlu ziarah guru guru kembali bertemu para masyaikh ","Negative"
-2,"kami pun pernah ada pngalaman kene pecah tgkp kete kene rompak kita tempat prking mse ziarah kubur abah dah semua perempuan nsib ktorg xd kita kete ","Negative"
0,"rt mudik adalah buah dari yakin bahwa uang bukan segala gala keluarga kenang ziarah sama nyata dan mema","Neutral"
-4,"jadi kemarin adek gue ngajakin ke sana buat silaturahmi pas lebaran nanti kalian reminiscing the old days waktu nenek masih ada dan ziarah ke makam meski mager gue iyain tapi gue niat cuma mau setor muka bentar doang saja habis itu cus ke makam kami ke sana ","Negative"
-6,"tadiii gue kan ziarah ke makam terus kayak naik dikit begitu harus pegang ke patok pas turun gue jatuh asli enggak sakit banget tapi gue refleks tangis jujur malu banget soal pas ziarah gue baru banget bangun tidur mood gjls terus emosi begitu","Negative"
-3," ziarah kubur keluarga selalu gerombol makan rumah sodara dekat kubur keluarga balik rumah masing masing pada datang rumah yang paling tua obrol sampai lupa waktu hari ke rumah sodara jauh padahal dekat dekat juga rumah ","Negative"
0,"pernah tak terfikir andai satu hari nanti kita pergi dalam ramai sahabat kita siapa yang akan ziarah tolong mandi dan kaf kita ","Neutral"
0," oiya jelasss biar ziarah juga wajib bawa laptop","Neutral"
0,"raya memang lah ziarah ziarah tapi kalau rumah that one family itu kalau boleh aku taknak jejak","Neutral"
0," neng ari ziarah kak makam jam sabaraha lewat padahal itu tradisi","Neutral"
-2," enggak tau enggak bisa kayak besok harus ikut ziarah makam bangun bentar doang ini","Negative"
-2," kayakn pakai urun ibu pakai tuh kayak mau ziarah wali limo tingkat rw ","Negative"
4," bissmillah moga dapat thr pengin pulkam kangen sama ibu dan pengin ziarah ke makam almarhum bapak ","Positive"
-6,"ada di fase lebaran ini malas ngapa ini cuma pengin solat ied ziarah ke makam bapak habis itu makan bakso sambil tonton yutub ","Negative"
4," ziarah kalo kangen","Positive"
-2,"rt tidak benar jamak atau qasar solat jika pilih jalan jauh mata rana ingin jamak atau qasar sedang ada jalan yang","Negative"
4,"rt rm untuk siap raya lesap malaysiagazette jenayah pdrm ","Positive"
4,"rm untuk siap raya lesap malaysiagazette jenayah pdrm ","Positive"
0," sebab sellau orang ziarah kubur lepas semayang raya sekal harung ","Neutral"
-3,"geng raya bp kat twitter ini tak ada ke tapi sedih lah tak ada lesen kalau tak boleh ziarah rayaa","Negative"
3," tapi tapi tapi family saya ziarah kubur tok and tokwan pagi raya sambil bersih keliling kubur and sedekah doa takdak pun drama air mata kak apa tak boleh juga kak ","Positive"
0," ziarah makam keluarga","Neutral"
4,"esok nak ziarah sayang dunia akhirat ","Positive"
-2,"ijinnya tadi ziarah ampel tapi nyasar ke konser feast luar biasa memang adekku ini tunggu aku jadi kompor abu jahal hadap ibuk ","Negative"
0,"rt lagi ziarah nemu ada saos ","Neutral"
4,"akhir ziarah persis belum pandemi ditanyain kapan tambah anak sama bibi gue doain ya bi bibi masak apa hari ini dulu pas ke sini sama almarhum mamah kayak pernah bakar ikan enak deh bikin enggak sore gue balik ke hotel bawa ikan bakar bijik gede banget ","Positive"
2," boleh lah ziarah ziarah raya kkgi haha","Positive"
1," inshaallah raya pertama kapung temerloh dulu lepas itu macam biasa balik kapung tok wan ummi aku di melaka inshaallah kalau dang rezeki ingat kene ziarah raya juga pok pok mak mak dara belah tranung ","Positive"
0,"meski ada dapat yang atak tidak boleh hukum orang yang jiarah makam kubur meski demikian tidak hari raya kita patut ziarah makam dan mendo akan kepada orang tua yang telah tiada ilaaaruhi waljasadi alfaatihah santrijalanan ","Neutral"
0,"bila kereta datang ziarah pagi raya masuk rentak lepastu kena kira bilang cawan nak hidang ","Neutral"
-2,"jjkhalu senang banget akhir sender tahun ini mudik ini pertama kali mudik ke rumah suami yuuji dia bilang pengin ziarah makam kakek cucu idam banget ya kan kalo kalian pada mudik enggak guys kalo iya mudik ke mana dan sama siapa ","Negative"
-6,"rt boleh tolong tanya kan untuk saya tak kejap punya ziarah kubur terus murung sedih hidup kau hari ","Negative"
0," biasa habis sholat ied ngumpul rumah nenek dari mama salam an terus ziarah ke makam keluarga yang belakang rumah setelh itu baru deh makan dan obrol dan tida lupa bocil pada heboh minta thr","Neutral"
0," buat beli bensin kak mau mudik sudah tahun enggak ziarah ke makam papah ","Neutral"
-7,"tadi aku ziarah ke makam mbah dari bapak lebih tepat orang tua bapak enggak tau aku tbtb sedih saja","Negative"
4,"tahun dua raya bagai orang isteri masak lauk raya sendiri ajar sebelom jadi mak nanti raya ini mak yang ziarah kita dulu ","Positive"
3," ziarah ke makam makan sama keluarga besar bagi bagi thr siang mudik","Positive"
6,"beberapa tahun akhir tiap kali masuk bulan puasa dan lebaran pasti nyempatin beli bunga tabur buat ziarah ini jadi bagi dari hormat dan harum nama leluhur meski dari keluarga biasa kami tetap kirim doa ","Positive"
7," pergi kubur bukan sedih saje lawat baca yassin borak sikit sebab nak balik untuk deh takdenye semua orang pergi kubur nak tangis sedih ratap ke apa sekadar ziarah macam mana ziarah saudara macam itu jugaklah rasa ziarah kubur no hate tapi itu opinion aku cara aku ","Positive"
-3,"kasihan juga jauh cuman buat besok ziarah","Negative"
0,"nanti syawal mesti ada orang ziarah kubur buat tiktok dengar jangan jadi keldai macamtu tau kawan kawan ","Neutral"
7,"kau tak hilang mmglah kau boleh cukup macam ini bknnya duduk kita kubur itu sampai ke malam pon datang ziarah bacak doa pon salah eh jatuh normalise ","Positive"
-4," tiap beres sholat ied selalu sungkem ke anggota keluarga yang lebih tua di hari lebaran dua atau tiga biasa mama papa ziarah habis itu doa sama sekaligus minta restu ke petuah petuah yang sudah tinggal ","Negative"
0," ziarah date","Neutral"
0,"tempat ziarah ","Neutral"
1,"suka sedih kalo lebaran apalagi pas ziarah makam","Positive"
-3,"aku deh lama tak ziarah kubur arwah ayah today detik hati nak ziarah baca yasin omg semak liar deh tumbuh jalar aku mama bersih dan minta tolong pakcik gali kubur belikan tambah batu putih kain kafan ","Negative"
-4," nasib deh ziarah kubur ingat mati belum raya sok raya boleh fokus nak ambil sunnah gembira rai syawal saja","Negative"
-4," tak pernah lagi family aku tapi kubur terus satu hari semua murung ratap mati deh tapi ziarah doa apa patut balik lah tapi raya hg kak yang drama tangis kat kubur pagi shawal orang yang tapi rilek saja xyah wat kalut","Negative"
1,"walaupun deh start ada isu pasal ziarah kubur pada syawal tapi saya tetap nak pergi yang tak pernah rasa hilang orang sayang boleh nak pong pang pong pang bagai","Positive"
7,"rt tabur bunga dan ziarah di makam almarhum adek candra wijaya yang pulang tahun lalu saat jalan dukung ","Positive"
0,"rt jelang hut ke pasmar yonmarhanlan ix ambon laksana anjangsana dan ziarah ke makam pahlawan ","Neutral"
0,"banget belum sempat ziarah ","Neutral"
0," benda kalau tiada tegah orang larang buat jelah xde pula atur dosa ziarah kubur shawal sebab macam ini lah orang duk pndg lekeh kita agama benda kali perlu nk bahas pun nk bahas nk kena ikut acu dia konon dia paling benar holier tahan thou","Neutral"
0," sholat ied terus salam an pas sudah beres solat ied terus mam opor dkk setelah itu ziarah ke makam keluarga halal bihalal sama keluarga sama tetangga pas mau ke makam setelah itu mam kunjung sama keluarga setelah itu bobo siang","Neutral"
4," itu cerita nya tak salah pun ziarah kubur syawal kenapa nak argue kenapa tak ziarah ramadhan atau syawal hati hitam itu entah","Positive"
8,"rindu wajah mu tapi tidak akan kembali takdir mu ke hadap allah jika ketika kamu kenal dan ziarah ke makam rasul mu kamu lupa betapa cinta beliau kepada anak dan keluarga serta sahabat dan ikut ikut nya ","Positive"
1,"rt kalo sudah mati jelas kremasi gue enggak perlu makam karena enggak akan ada juga yang ziarah orang mengenangkalo mau en","Positive"
0," ziarah ke makam buyut buyut tadi pagi terus sudah","Neutral"
-3," pas awal puasa belum kaya besok mau ziarah ke makam ayah","Negative"
0," madura ciiklo ziarah sana baru bisa beli ","Neutral"
0,"rt siapa yang cipta adat ziarah ziarah time raya ini semak bodo ","Neutral"
1,"rt halo sahabatsekolahdasar sudah dekat lebaran nih ada agam tradisi atau budaya yang biasa laku oleh masy","Positive"
0,"sudah login ke fb belum buat ziarah","Neutral"
2,"tidak ada barang fadhilat ziarah kubur pada hari raya atau hari tentu tapi bila sekal pulang ke kampung halaman ambil uang untuk ziarah kubur ahli keluarga jaga adab di kubur ia bukan tempat raya harus ia lembut hati ingat pada mati ","Positive"
9,"kalo kata kata di drakor private life ini nama ziarah datang ke tempat yang pernah di datengin idol aku ngebayanginnya saja sbnrnya capek dan aku hanya bisa bilang kamu sangat keren yoksi keren sekal sunbaenim ","Positive"
0,"besok pagi mau ziarah sama bokap hihi","Neutral"
0,"rt lengkap ","Neutral"
8,"pergi ziarah kubur pun kena curi allahuakbar dahsyat betul ya manusia sekarang ","Positive"
9,"kangen banget sama sinta padahal kemarin belum mudik kita sudah main bareng kangen peluk sama dia sambil tangis soal sama capekgue rasa sa banget kemarin enggak bisa nemenin dia ziarah ke makam ayah","Positive"
0,"siapa yang cipta adat ziarah ziarah time raya ini semak bodo ","Neutral"
-5,"habis ngobrolin soal ziarah kalo pas lebaran begitu terus kan gue bilang kalo tiap makam itu vibes nya beda ada makam yang pas dari gerbang masuk saja sudah langsung bikin sek nafas berat dingin biasa saja dll but apparently not everyone c feel itu ","Negative"
5," kumpul keluarga besar rumah nenek habis solat ied siang baru ziarah ke makam uyut bismillah moga rejeki dapat enggak dan moga kamu murah rezeki ","Positive"
0," habis sholat terus ziarah lnjut keliling silahturahmi","Neutral"
0," ziarah ke makam almarhumah mamah pulang makan tidur we sudah pasti orang rumah pada pergi","Neutral"
4,"rt nemu kata from anonim dari postingan cuplik film ziarah kata nya kayak begini entah aroma bunga lain yang buat sama","Positive"
0,"ziarah hari ini ","Neutral"
0," ambil gua mau ziarah dewa saja ","Neutral"
-2," biasa habis solat salam salam terus ziarah dan makan bareng di rumah kakekkuu","Negative"
18,"selamat sibuk bersih buat mutualku semg sehat selalu semg rasa rindu tidak lalu bara agar mood tidak suruh untuk rebah tapi tadi sudah ziarah agak obat walau sedikit ","Positive"
-6,"mudik luar biasa ramai juta orang jangan lupa ziarah ke makam orang tua ","Negative"
3,"kemarin buka sama keluarga besar setelah ziarah ke makam simbah dan budhe yang tahun lalu panggil pulang oleh allah tahun lalu kita hilang banyak orang kasih cukup jadi ingat di tahun ini untuk banyak doa dan silaturahmi ","Positive"
2,"sumpah gwe mau ziarah hampir masok sawah wkwkwkwk gara-gara motor nyata enggak ada rem","Positive"
1," sama seperti pada umum salam terus habis itu ziarah makan deh","Positive"
0," ziarah","Neutral"
0," ziarah terus sare deui we","Neutral"
0,"alhamdulillah lancar ziarah wali jatim sunanbonang tuban","Neutral"
12,"perfekto tahun ini polri banyak apresiasi atas arus mudik bravo keren om dan seluruh jajar polri serta aparatur lain salut dan hormat keluarga sudah sampai kampung halaman untuk ziarah makam dua orangtua dan lebaran jalan lancar ","Positive"
0," ziarah ke sunan muria mih","Neutral"
4," sama bang rindu nenek rumah nenek di kebumen sekarang sepi tapi masih ada beberapa yang tinggal nanti kalau pulang kampung mau ziarah kalian ke makam nenek ","Positive"
0,"bangun pagi raya ziarah kubur pun jadi isu ke ","Neutral"
0," itungannya ziarah","Neutral"
4," tahun ra mudik kangen ziarah makame bapak","Positive"
-6," boleh tolong tanya kan untuk saya tak kejap punya ziarah kubur terus murung sedih hidup kau hari ","Negative"
0,"balik perak ikut kuantan lah nanti nak ziarah kubur arwah abang ","Neutral"
0," buat ziarah sih warna coklat begitu","Neutral"
0," login konten ziarah","Neutral"
-3,"jam ziarah ke makam sampai jam jam buka puasa sampai jam jam listrik mati sampai sekarang ini baru hiduptidak ada waktu tonton konser","Negative"
0,"tahun ini ziarah ke makam tahun depan diziarahin sabi kali ya ","Neutral"
-5,"tahun ini nak minta mak doa aku dapat jadi teta allah untuk ziarah masjidil haram","Negative"
0," for outdoor up tapi youbut for indoor like mall ziarah rumah still kena pakai wajib","Neutral"
-5," kenapa ada orang yang haram ziarah kubur ","Negative"
0," gue sih bisa saja tapi besok siang begitu soal pagi kayak gue pergi ziarah","Neutral"
0,"karena yerusalem letak di daerah gunung mazmur para ziarah harus mendak untuk capai bait allah oleh karena itu mazmur mazmur sebut beri terang nyanyi ziarah atau daki ","Neutral"
0,"mazmur adalah kumpul lima belas lagu yang sebut bagai nyanyi ziarah atau nyanyi daki di dalam kidung nyanyi orang yahudi insight santapanrohani","Neutral"
0,"wkwkwk besok selasa aku pulkam mau ziarah ke eyang aku pengin tell semua ke eyang siapa tau eyang hug aku lagi waktu mau bobo","Neutral"
-4,"rt sempena ramadhan saya ambil uang ziarah dari rumah ke rumah temu bekas bekas pemimpin akar umbi di parlimen ketereh h","Negative"
-1,"kitar ziarah kasih santun duduk serta rai pelbagai di pekan tikam batu dan kampung pulau sepom ","Negative"
0," aku cuman ziarah ke kubur kakek nenek lalu balik rumah buat nyatat ","Neutral"
0," syaikh abdul aziz bin baz ulama salaf saudi pun kata kalau siapa yang free waktu raya dan nak ziarah kubur maka sila ziarah mungkin orang itu takde lapang di waktu lain lain di hari raya macam orang bandar bila balik kampung ","Neutral"
-1," hidup sama kitar ziarah kasih santun duduk serta rai pelbagai di pekan tikam batu dan kampung pulau sepom ","Negative"
-1,"rt congratulation zehra api allah apke naseeb axhy kry khushhal zndge guzaren apa","Negative"
0," mungkin ada cuil emak emak yang ngedoainnya sambil ziarah ke makam makam wali","Neutral"
5,"yang tegah apabila ziarah kubur dengan niat mahu sedih pada pagi raya maka ia tegah rana sunnah ajar kita untuk zahirkan gembira pada hari rayajgn gaduh okayboleh rujuk di sini ","Positive"
-3,"bila tiba raya aidilfitri isu yang akan timbul mesti ziarah kubur di pagi rayapin siap pasal ini tak perlu nak gaduh hukum boleh ziarah kubur di pagi raya walaupun ia bukan sunnah tak nak ziarah pon tak ziarah kubur untuk ingat mati maka ia sunnah tiada masalah","Negative"
0," ziarah bukan razia mak ","Neutral"
1," dalam buku ziarah ke alam barzakh oleh al imam jalaluddin as suyuti jelas bahwa orang yang sudah mati tidak akan bisa lihat orang yang masih hidup karena mereka sudah tinggal di dunia yang beda namun orang yang sudah tinggal tetap bisa dengar doa yang kirim","Positive"
6," boleh ziarah kubur pada pagi rayamasih dapat pahala sunnah ziarah kubur dengan tuju ingat mati tapi jika ziarah kubur pada pagi raya dengan tuju sedih maka ia tegah rana sunnah ajar kita untuk gembira pada hari rayaboleh rujuk ","Positive"
6," boleh ziarah kubur pada pagi rayamasih dapat pahala sunnah ziarah kubur dengan tuju ingat mati tapi jika ziarah kubur pada pagi raya dengan tuju sedih maka ia tegah rana sunnah ajar kita untuk gembira pada hari rayaboleh rujuk ","Positive"
4,"mau pergi ziarah ke rumah tante tapi indak siap sama tanya yang sudahmi ku prediksi apa","Positive"
1,"rt dalam buku ziarah ke alam barzakh oleh al imam jalaluddin as suyuti jelas bahwa orang yang sudah mati tidak","Positive"
0,"wisata dunia maya ziarah onlinejangan lupa login ya buat doain almarhum ","Neutral"
0,"ziarah ke makam simbah sama sibocil ","Neutral"
0," kau nak pergi raya ke nak ziarah orang tinggal ","Neutral"
-13," tak sekarang ini haram ke nak ziarah kubur syawal itu memang auto masuk neraka ke macam mana ","Negative"
-4,"seronok tengok orang lain bersegamat nk raya aku satu apa pon tak ready lagi tahun ini takde duit raya ye paklong malas nk que tukar duit plan raya aku g solat raya ziarah kubur balik umah sambung tidur ","Negative"
0," mau lebaran atau mau ziarah rumah duka sih","Neutral"
-2,"enggak sanggup ngadepin lebaran tahun ini iri banget lihat orang lain sungkem cium tang dua orang tua sedang aku harus pergi ziarah ke makam dua orang tua","Negative"
2," di tempat ziarah banyak banget tuh yang kayak begitu haha","Positive"
0,"ziarah tahun dulu ke fb sudah juta komen wkwkwkwkwkwk ","Neutral"
5," ziarah sambil ngadem enak banget sini suasana","Positive"
-4," maaf tapi salah itu bang hukum ziarah kubur hari raya itu sunat ziarah masa bukan hari raya pun sunat tiada nas yang melarangharam bila kita jadi hari raya itu satu nya hari ziarah kuburrujukan ustaz azhar idrus","Negative"
0," wahai bantu haromain ya raja salman bin abdulaziz doa saya dan keluarga saya agar bisa ziarah ke baitulloh dan rosululloh amin amin amin ya robb ya robb ya robb ya robb ya robb ","Neutral"
8," kangen hari ini gue bantuin ibu nyiapin bunga buat ziarah ke makam enggak ada yang cerita yang asik sih natha hari ini apa saja ","Positive"
0," ziarah ke kubur mksde","Neutral"
6," family saya suka ziarah kubur dalam ramadhan feel extra blessed dapat doa sih mati dan bersih kubur dalam bulan suci syawal nk happy je ","Positive"
1,"hukum dan tuntun ziarah kubur turut muhammadiyah fatwatarjih muhammadiyah klik ","Positive"
-3,"rt umno g ziarah orang mati pun nak kecoh ","Negative"
0,"jelang hut ke pasmar yonmarhanlan ix ambon gelar anjangsana dan ziarah tmp ","Neutral"
0,"video ziarah agama islam pertama di timor ","Neutral"
-3,"sedih sayat hati ikut link streaming gratis film ziarah masih tayang di bioskoponline bukan lk ","Negative"
0," anjay item mau ziarah ","Neutral"
0," p ya guys ya","Neutral"
4,"rt just nak remind sikit syawal nanti masa nak ziarah kubur boleh tak pakai sopan sikit tanah kubur bukan gel","Positive"
-4,"yang ada larang minta duit raya itu aku faham ini ada pula yang larang pergi ziarah kubur ini aku tidak faham salah ke ziarah kubur di aidilfitri ","Negative"
-3," pergi kubur ini tuntut untuk ingat mati ini memang ada dalam hadis maka takde pun masalah ziarah kubur pagi raya sebab igtkan mati sambut menang dan ingat mati bukan suatu yang kontradik kena bagi faham juga sambut menang itu menang atas apa ","Negative"
2,"halo sahabatsekolahdasar sudah dekat lebaran nih ada agam tradisi atau budaya yang biasa laku oleh masyarakat indonesia ketika lebaran loh seperti mudik takbir ziarah kubur buat kue lebaran buat ketupat kirim makan dan silaturahmi ","Positive"
1," sebab itu saya kata hati hatisebab tulis nya seperti atak nabi amal ziarah kubur di pagi raya ","Positive"
0," ziarah","Neutral"
1," dalam buku ziarah ke alam barzakh oleh al imam jalaluddin as suyuti jelas bahwa orang yang sudah mati tidak akan bisa lihat orang yang masih hidup karena mereka sudah tinggal di dunia yang beda ","Positive"
0," weww alhamdulillah mantab bisa ziarah ke mbah maimun dan lancar ya enggak ada yang usir usir harom wkwkwkkw","Neutral"
-2,"samaaa tapi tahun ini dapat ziarah rumah saudara setelah kian lama ","Negative"
4,"rt deh jadi rutin every year belum balik kampung raya rumah nenek ziarah pusara my princess and hero moga mak abah","Positive"
-1,"wali kota blitar santoso izin kendara motor roda dua untuk lintas di ruas yang mulai tetap bagai kawasan city walk kompleks wisata ziarah makam bung karno ","Negative"
-4," saya deh lampir dalil tapi rasa tuan sendiri deh jawab jika tiada waktu spesifik untuk nabi ziarah maka kalau nak ziarah di pagi raya tiada masalah sama sekal terima kasih tuan bagi tamsil ","Negative"
0,"mula deh gaduh pasal ziarah kubur","Neutral"
-2," kadang time itu je lah ada masa nak ziarah nk buat mcmmana duduk jauh ","Negative"
0,"gue tidur sampai ulang kali telpon buat ziarah makam astaghfirullah zerooo","Neutral"
9,"deh jadi rutin every year belum balik kampung raya rumah nenek ziarah pusara my princess and hero moga mak abah tempat dikalangan orang orang iman ","Positive"
0,"rt sabtu tepat ramadhan h kita ziarah ke makam kakek nenek buyut nya anak anak di tpu seren desa sendan","Neutral"
-3,"gua pengin ziarah ke kubur kakek gua tapi kayak enggak boleh deh wkwwkkwk kayak enggak pernh sana kalau pun pernah sudah lama banget ","Negative"
-3,"tadi habis ziarah ke makam nenek lumayan sedih pas lebaran pasti rasa ada yang kurang tahun lalu masih bisa lebaran bareng","Negative"
0," makin laka lah orang kita ini tarikh raya soal psl duit raya jadi isu ziarah kubur pun isu ootd pun isu haaaa apa lagi lepas ini jadi isu entah makan ketupat rendang di pagi syawal pun jadi isu kot ye i kenottt lahhhh ","Neutral"
8,"just nak remind sikit syawal nanti masa nak ziarah kubur boleh tak pakai sopan sikit tanah kubur bukan gelanggang fashion shows itu tempat orang tinggal tempat akhir kita kat dunia pakai sopan sikit sedekah baca ayat suci al quran moga mereka tenang","Positive"
0,"deh kalau itu je masa yang dia ada nak lawat kubur kau panas kenapa ingat semua orang ada masa luang ke nak ziarah kubur hari hari ","Neutral"
-6,"kasih rancak rancak ziarah rancak ibadah rancak derma kita semua dosa moga kita semua ampun dosa jauh api neraka masuk syurga ilahi ramadhan temerloh ","Negative"
0,"ziarah kubur bukan pada hari raya sahaja ","Neutral"
-4,"dosa ke kalau ziarah kubur syawal ","Negative"
0," sholat ied ziarah keliling kampung makan","Neutral"
0,"ahahahahahaha showed amira wonhos thirst trap aku lupa dia pergi ziarah kubur nenek dia ","Neutral"
-3,"hati hati lah kalau nak sandar pada nabi aku buat cari juga nabi ziarah kubur pagi raya tapi takde yang ada tuntut ke kubur sebab ingat akan mati itu sahaja takde spesifik waktu yang nabi ziarah kubur kalau ada tolong bagi dalil ","Negative"
0,"pengin ziarah ke makam abang olgasyahputra ","Neutral"
4,"kenapa ziarah kubur identik dengan idul fitri hadeh begitu saja ditanya coba rantau dulu lah biar tau makna keluarga dan kampung halaman ada memory di sanabagi kawan dan saudara yang sudah lebih dulu pulang doa baik ","Positive"
0,"kali pergi ziarah ibu pn tadi sebab kali sanggup nk hadap jem ke meru raya tue ibu nanti kita jumpa belum raya orang pagi raya yer ","Neutral"
0,"rt ziarah kubur orang muslim masuk sunnah nabi maktub dalam bagai riwayat bahwa nabi senantiasa sempat diri","Neutral"
0,"agenda raya ekaristi bulan maria mei di tempat ziarah taman doa ngrawoh sragen ","Neutral"
0,"rt tahun saya ziarah ke makam syekh khalil al khathib di tonto setelah ziarah dari syekh ahmad badawy kami bertemu denga","Neutral"
0," nanti ji mau ziarah dulu lu deh mandi belum ","Neutral"
