"score","text","class"
4,"walaupun jarak pisah dan tang tak dapat jabat jaga tali silaturahmi agar senantiasa jalin moga amal ibadah kita dapat terima oleh sang maha asih dan dapat bertemu ramadhan kembali ","Positive"
0,"janji enggak taksir orang random pas lagi silaturahmi ","Neutral"
5," mjb tapi suara keren banget kak btw mumpung lagi lebaran boleh enggak aku silaturahmi ke hati kakak ","Positive"
0,"terimakasih ojek onlen tanpa kalian kami jadi lebaran silaturahmi ke para tetua ojekonlenberhakbahagia butuhthr","Neutral"
11,"keluarga besar palang merah indonesia ucap selamat hari raya idul fitri syawal hijriyahmohon maaf lahir bathin mari jadi momen idul fitri untuk selalu bagi baik dan jalin silaturahmi idulfitri pmiselalubantu pmikotasamarinda ","Positive"
3,"dan tahun ini sadar banget dan percaya kalau jaga silaturahmi itu salah satu kunci dari alir rezeki sekarang coba jalin silaturahmi kembali mengapproach teman yang sempat lost contact dan mulai ajar jaga silaturahmi","Positive"
4,"betul habis sholat ied dan silaturahmi ada aku deh balik kamar lagi enggak tau kalau nanti ","Positive"
5,"selamat lebaran untuk teman teman twitterku meski ini lihat seperti momen yang tepat untuk maaf sama mantan atau silaturahmi ke rumah tapi ya tolong","Positive"
8,"selamat hari raya idul fitri syawal hijriyahmohon maaf lahir bathin mari jadi momen idul fitri untuk selalu bagi baik dan jalin silaturahmi idulfitri idulfitri pmiselalubantu ","Positive"
0," muter silaturahmi ke sodara dan tetangga asik sih tapi bete kalo deh panas","Neutral"
17,"selamat hari raya idul fitri vicee geng mohon maaf lahir dan batin raya menang di hari raya dengan baik vitamin sih dari vicee varian rasa agar suasana silaturahmi tetap ceria ekspresikandiribarengvicee ","Positive"
11,"selamat raya idul fitri syawal h moga di hari menang ini jadi diri kembali suci penuh fitrah dalam silaturahmi yang penuh berkah minal aidzin wal faidzin mohon maaf lahir dan batin semuaketemudisini alwayslowprices mrdiyindonesia ","Positive"
10,"selamat hari raya idul fitri moga di hari menang ini jadi diri kembali suci penuh fitrah dalam silaturahmi yang penuh berkah idulfitri h ","Positive"
0," hari ini cash only ya erat silaturahmi ","Neutral"
1,"naik berat badan jalur silaturahmi tiap kunjung ke rumah saudara pasti ditawarin makan ","Positive"
0,"hu tao enggak mau silaturahmi apa ya","Neutral"
8,"di momen lebaran begini rasa rindu masa masa broadcast mohon maaf pakai sms memang isi klasik namun cukup untuk pupuk silaturahmi banding dengan sekarang yang banyak tinggal kirim mohon lewat grup wa rasa beda saja ","Positive"
0," silaturahmi ","Neutral"
8,"tak rasa bulan penuh telah kita lewat dalam jalan ibadah puasa di bulan suci ramadhan kini kita telah sampai di pintu menang lahir kembali seperti bayi suci tanpa noda dan dosa mari tetap jaga silaturahmi walaupun kita dalam kondisi pandemik saat ini ah ","Positive"
4,"rt hari raya idul fitri h hai sahabat sineas semua ukm graha sinemamengucapkan selamat raya hari raya idul","Positive"
3,"sobat idulfitri jadi momen penting sambung silaturahmi dengan bagai cara bagi mereka yang dapat kumpul dan kunjung atau pisah jarak semua tidak urang makna untuk saling maaf ","Positive"
4," siap ndan jadwal space untuk silaturahmi ","Positive"
0,"sambut idul fitri syawal hijriah kapoldasu erat silaturahmi jaga sama dan perkokoh saudara ","Neutral"
4," semangat beb kalau terbang rejeki lebaran buat tambah tabung kalau enggak terbang tetap rejeki lebaran bisa rebah jalan silaturahmi ","Positive"
-4," turut info sih itu cowok sudah pindah negara gara jadi bahan gosip ibu waktu silaturahmi ke tetangga","Negative"
6,"waka polres badung kompol i ketut dana si h laku silaturahmi dengan bpk h sama sugeng di sekretariat majelis wakil cabang nahdatul ulama camat mengwi yang lokasi di jalan raya abianbase kapal no mengwi badung senin pukul wita ","Positive"
4,"melati semerbak harum wangi bagai hias di hari nan fitri pesan ini hadir bagai ganti diri ulur tang silaturahmi selamat idul fitri h ","Positive"
3,"olahrasa silaturasa silaturahmi silatouropor dan silatourpelalah ayam hehe mohon maaf lahir dan batin semogaterpararerai","Positive"
0,"pap ayang silaturahmi ke rumah ","Neutral"
11," selamat hari raya idul fitri h untuk lisan yang tak jaga sikap yang sakit mari kita satu tang teguh hati di hari penuh menang ini untuk saling maaf dengan ikhlas jadi diri kembali suci penuh fitrah dalam silaturahmi yang penuh berkah ","Positive"
14," sobattangerang keluarga besar tangerang tv ucap selamat hari raya idul fitri h mohon maaf lahir dan batin moga hari menang ini jadi diri kembali suci penuh fitrah dalam silaturahmi penuh berkah ","Positive"
3," gue kira cuman gue indak tau indak angin indak ada hujan tetiba banget imam keluarga gue mager buat silaturahmi ke luar bahkan ke nenek gue satu satu padahal ibuknya sendiri yaudah deh lebaran ini pimpin oleh rebah berkat ikut imam ","Positive"
6,"suara takbir terus gema hari menang pun telah tiba meski beberapa kata dan buat pernah buat luka moga tali silaturahmi kita tidak putus begitu saja selamat hari raya idulfitri h minal aidin wal faidzin mohon maaf lahir dan batin ","Positive"
3," semangat bu ayuuu masih pada repot silaturahmi kayak btw mohon maaf lahir batin ","Positive"
0," silaturahmi beda ya silaturahmi kelamin eeeaaaaaaa","Neutral"
8,"gema takbir kumandang kumandang menang sama pesan lebaran nan fitri moga erat silaturahmi selamat hari raya idul fitri h ","Positive"
4,"makin dewasa aku makin sadar kalau silaturahmi ke tetangga hanya sekedar formalitas belaka","Positive"
0,"ayo nih kawan xt di hari yang fitri ini habis silaturahmi boleh lah trading di xt tunggu ya xtexchange socialgood sg crypto blockchain bitcoin nft metaverse defi dao ","Neutral"
0,"kalian yang enggak ketemu langsung vcs enggak sih video call silaturahmi","Neutral"
0,"berak kan gipagi orang silaturahmi","Neutral"
0,"idul fitri sarana erat tali silaturahmi ","Neutral"
0," bodo malah main twitter enggak silaturahmi arek iki","Neutral"
0,"begitu amat kayak mau mutus tali silaturahmi wal","Neutral"
1,"setelah keliling di dunia nyata saat silaturahmi dan maaf an dengan kawan di twtr minal aidin wal faidzin mohon maaf lahir batin ya ","Positive"
15,"selamat idulfitri mari manfaat momen hangat dan penuh sama ini untuk jalin silaturahmi dengan keluarga di mana pun mereka ada tanpa lupa protokol sehat seperti yang dianjurkan mulai dari cuci tang pakai sabun jaga jarak dan pakai masker tiap saat ","Positive"
-4," ini lebaran begini kenapa sinyal lu tiba jelek deh tolong jangan putus silaturahmi karena sinyal lu jelek dong huhuhuhu","Negative"
-4,"event ras ras kedok silaturahmi","Negative"
-4,"ketika malas silaturahmi","Negative"
-6,"briefing belum silaturahmi sama orang tua jangan bahas skripsi nikah dan hal sensitif lain ke pupu deal ","Negative"
0," lebaran vibe mau silaturahmi adek ipar malah buka laptop ","Neutral"
0,"pengin silaturahmi ke mas jun sapa tau dapat thr","Neutral"
0,"lebaran begini pengin silaturahmi sama mama papa jaehyun ","Neutral"
10," hari raya idul fitri h hai sahabat sineas semua ukm graha sinemamengucapkan selamat raya hari raya idul fitri moga di hari menang ini jadi diri kembali suci penuh fitrah dalam silaturahmi yang penuh berkah ","Positive"
0," id mubarakkullu sama wa inta bikhoirmohon maaf lahir dan batin ya king sahabat salam olengtetapbersama maaf karena ada saya lom bisa datang silaturahmi ","Neutral"
-1,"rt esensi lebaran itu bukan maaf maaf nya tapi silaturahmi sama yang jarang ketemu be grate","Negative"
7,"dua tahun saudara saudara semua tak jalan tradisi silaturahmi ganti silaturahmi digital tahun ini kembali saudara bertemu langsung dengan keluarga karena mayoritas sudah jalan vaksin dalam bahagia saudara saudara tetap jalan protokol sehat ","Positive"
4," jika tang tak saling jabat thr dapat lekat silaturahmi sobat selamat lebaran ","Positive"
8,"iya sih kalo ditanya senang engganya lebaran ya bagaimana ya memang butuh buat jalin silaturahmi dan kami bukan orang gede jadi memang suka enggak suka mah memang harus dilakuin ya tapi memang kapan lagie sih taun sekal juga","Positive"
0," silaturahmi apa pengin balik ","Neutral"
0,"jangan lupa silaturahmi ke rektor universitas nya juga ","Neutral"
-8," rumah cuma dua sama ibu bingung antara mau keliling silaturahmi ke tetangga atau dirumaj saja kalo keliling nanti ada tamu ke rumah rumah kosong kalo rumah saja tetangga ku mikirnya juga rumah saja takut ada tamu datang terus siapa yang keliling kampung deh lah ","Negative"
0," macet saat silaturahmi he ","Neutral"
-3," sungkem mam silaturahmi ke tempat keluarga yang lebih tua","Negative"
3,"selain laku silaturahmi ke jokowi dan megawati menhan prabowo juga agenda laku jalan ke surabaya ","Positive"
0," aku yang silaturahmi saja wkwk","Neutral"
2," lebaran itu bukan cuma maaf an tapi silaturahmi","Positive"
-11,"kalo gua main keluar lo buat silaturahmi sama orang tua lo lo marah enggak ","Negative"
0,"lebaran ujan beres silaturahmi tetangga mari kita tidur lagi ","Neutral"
-1,"rt serah untuk gue enggak pduli tapi kalo suatu saat orang orang lupa sama lo karena lo jarang silaturahmi jangan slhin orang orang ya","Negative"
0,"kalo di sini yang non muslim juga keliling silaturahmi begitu ","Neutral"
0,"lagi jadi tamu moga silaturahmi kita ini erat oleh money","Neutral"
-1," salam silaturahmi kembali sahabat trmksh untuk sudah kenan jadi mutualan teman dan sahabat dalam satu misi juang untuk nkri ","Negative"
5,"yuk kita bersih hati untuk jalin silaturahmi antar sama jangan lupa mereka yang juang atas nama allah syuhadafpi ","Positive"
0," lusa silaturahmi malkot","Neutral"
0,"mending barter pap buat jalin silaturahmi","Neutral"
5,"di hari ini kita akan banyak lalu silaturahmi baik offline atau online saling minta maaf lahir bathin kita juga laku refleksi hadap buat kita di tahun lalu dan apa yang akan baik setelah satu bulan lama puasa coba untuk tingkat keshalihan ","Positive"
4,"rt sobattangerang selamat hari raya idul fitri h taqabalallahu minna wa minkum shiyamana wa shiyamakum taqabbal ya kariim","Positive"
-4,"silaturahmi juga butuh mental effort jadi turun ego karena pasti suatu saat butuh bantu tetanggamaaf lahir batin semua","Negative"
4,"selamat lebaran semua selamat silaturahmi dan maaf maaf","Positive"
0,"jiaakkhhh yang mantan silaturahmi ke rumah wkwkekeke","Neutral"
3,"memang ye dasar para bocil keliling rumah rumah buat silaturahmi boongan itu mah cari thr benar pagi pagi sudah dapat donkkkkk hasil nguping ","Positive"
-1,"yang ditanya tanya horor sih jadi kan enggak betah silaturahmi ke rumah orang coba yang bahas masalah kerja sampai lebaran haji kujabanin obrol pak buk","Negative"
0,"silaturahmi yang hakikiselengkapnya di ","Neutral"
5,"mari kita sambut raya idul fitri ini dengan banyak silaturahmi supaya suasana hati suci di segala arah layak radiasi cmb yang sama di segala arah mohon maaf lahir dan batin ","Positive"
-3,"tonton konser dempet dempet gapanik tapi panik pas silaturahmi ke rumah sodara terus rame","Negative"
-4,"ngeloot uang kedok maapan dan silaturahmi","Negative"
0,"ayo main kata fren silaturahmi nanti saja mobil legend slmanya ","Neutral"
0,"rt yuk yuk bisa yuk di mual dari kamu yang rasa ubah dengan silaturahmi samperin keluarga yang","Neutral"
4,"mudik kali ini enggak semangat kuliner dan jalan jalankayak pure silaturahmi saja","Positive"
1,"ketika saudara saudara kita pancar panjang gelombang ke spektrum merah mari kita dekat supaya panjang gelombang geser ke spektrum biru agar silaturahmi arah ","Positive"
2," kamu enggak usah dapat ya sudah besar astaga padahal niat baik mau silaturahmi ","Positive"
11,"di hari menang tahun ini akhir kita dapat lepas rindu untuk bertemunamun kita tidak boleh abai karena pandemi belum selesai maksimal proteksi diri untuk cipta hangat silaturahmisemoga lebaran tahun ini berik makna yang lebih arti ","Positive"
0," lu ngerem saja sih makanya lu silaturahmi dan akhir kadrun juga yang bisa buat lu bilang ekonomi putar ","Neutral"
-2,"kenapa sih kalo idulfitri tuh kudu silaturahmi gua kan jadi tremor suuu astagfirullah","Negative"
0,"ada tetangga mampir ke rumah tumben ira mau silaturahmi tau cari kucing","Neutral"
0," tapi mki dulu silaturahmi jangan mi tonton film kanda","Neutral"
9,"lebaran bukan mantap satu dan silaturahmi malah cari musuh entar kamu repot cari dukung pulitik kalo kalah playing victim dasar bego ","Positive"
0," kulo tambah nggih ngaturaken sugeng riyadi doyo pitrah kulo tampi senajan mboten saget silaturahmi ugi saget di transfer lewat bri","Neutral"
-1,"fak kopi tak tinggal menit buat silaturahmi saja sudah dingin","Negative"
2,"lebaran pertama tanpa ada abah itu rasa kurang semangat mau silaturahmi rumah rumah orang","Positive"
-6," enggak tangis pas ibuk bilang sekarang mudik ber bapak ibuk kamu sama adekmu kakak kakamu sudah silaturahmi ke keluarga suami sama bilang jadi orang tua berat itu tangis tapi aku tahantahun kemarin lengkap pada mudik semua soal","Negative"
0,"apa yang senang dari silaturahmi yang bikin sakit hati","Neutral"
0,"silaturahmi sama keluarga sudah tinggal silaturahmi anu sama kamu saja yang belum ","Neutral"
3,"aku mau silaturahmi sama kamu mah cium kening ya ","Positive"
13," benar a introvert yang enggak nyaman ketemu banyak orang tapi lebaran adalah kecuali momen yang cuma tahun sekal ini harus raya dengan gembira dong kapan lagi bisa ketemu sama keluarga besar dan silaturahmi sama banyak orang ","Positive"
0,"lagi silaturahmi ke tetangga baru ","Neutral"
5,"orang mah siap siap silaturahmi gua siap siap kerja hehe","Positive"
0," yaudah jadi kan kalian silaturahmi ","Neutral"
0," maaf lahir batin juga iuna eh jangan lupa silaturahmi ye","Neutral"
0," ya karo wong tuone wae enggak apa-apa itung itung silaturahmi","Neutral"
0,"silaturahmi sama dzi n astuti ","Neutral"
5,"jaga lisan jaga buat erat tali silaturahmi di hari yang fitri ini selamat idulfitri h mohon maaf lahir dan batin pakebiznet neocloud biznetgiocloud indonesia ramadan ramadan idulfitri ","Positive"
0,"silaturahmi batin adalah dengan saling doa di saat pisah ","Neutral"
8," kita kan enggak tau apa yang mbak nya alamin di keluarga atau mungkin hubung sama keluarga enggak begitu baik iya erti nama juga silaturahmi but sometimes itu doesn t works for some people jadi better kita enggak sayang ini itu","Positive"
-4,"silaturahmi nya isi dengan gosip ","Negative"
-4,"alhamdulillahlebaran tahun ini rame banget satu rt keluar semua ngumpul ke para sepuh minta maaf silaturahmi anak kecil banyak rejeki haru banget bisa serame ini setelah tahun di terpa covid","Negative"
4,"rt dulu aku rasa happy saja sama momen lebaran karena isi seru an sama kerabat pupu dll makan lontong opor petis","Positive"
0,"prabowo salat id di hambalang lalu silaturahmi lebaran dengan jokowi megawati kumpar puan wibawa","Neutral"
4,"prabowo salat id di hambalang lalu silaturahmi lebaran dengan jokowi megawati kumpar puan mantap","Positive"
4,"prabowo salat id di hambalang lalu silaturahmi lebaran dengan jokowi megawati kumpar puan top","Positive"
4,"prabowo salat id di hambalang lalu silaturahmi lebaran dengan jokowi megawati kumpar puan peduli","Positive"
0,"prabowo salat id di hambalang lalu silaturahmi lebaran dengan jokowi megawati kumpar info puan","Neutral"
8,"rt tapi hadir undang memang baik ada tapi kalo casenya begini lebih baik kamu enggak usah datang sayang kak","Positive"
0," silaturahmi ke tempat bapak sama simbah ","Neutral"
6," enggak tau ya aku masih sibuk silaturahmi enggak ada waktu buat julidin ibadah orang","Positive"
0,"dandim klp letkol inf nurwaliyanto laksana silaturahmi dan halal bihalal dengan bupati kulon progo drs h sutedjo di rumah nas bupati kulon progo senin pagi ","Neutral"
0," silaturahmi kata mah sa itu teh","Neutral"
8," kirim nder sambung tali silaturahmi sudah sopan dan bagus kata kata kirim saja ","Positive"
5,"terus ada golong orang yang ibadah puasa enggak terima kata jibril orang yang tidak jalin silaturahmi istri yang durhaka anak yang durhaka gua lupa yang ini yang ke sambil ngantuk soal","Positive"
0,"mari memper erat silaturahmi ","Neutral"
0," sungkem dulu minbesok silaturahmi ke rumah admin emyu","Neutral"
-2," betul gue demen silaturahmi tapi kalo lama dan banyak orang ya auto malas lemes enggak mood","Negative"
0," ya enggak apa-apa ath kan mau silaturahmi niat","Neutral"
14,"selamat raya lebaran kamu mohon maaf jika ada tweet aku yang kurang kenan di hati sungguh tiada maksud yang sengaja moga di hari yang suci ini kita bisa panjang tali silaturahmi dengan keluarga salam hangat dan penuh sayang dari redaksi mediakita ","Positive"
0,"enggak mau silaturahmi ke rumah apa mas sudah ketemu lo tadi ","Neutral"
0,"belum tidur habis dari makam silaturahmi ke tetangga satu gilir mau tidur banyak tamu datang sip lebaran ngantuk","Neutral"
0,"dandim klp letkol inf nurwaliyanto laksana silaturahmi dan halal bihalal dengan bupati kulon progo drs h sutedjo di rumah nas bupati kulon progo senin pagi ","Neutral"
0," silaturahmi ke rumah squidward","Neutral"
-3,"ibu gue apa si bpak gue mau silaturahmi sama keluarga yaudah biar saja lah sensi mulu mlsnya lebaran itu kayak begini apa apa ribut malu ibu gue jadi enggak mood","Negative"
0,"kenapa setelah kian lama baru minta maaf sekarang jika maksud yang benar untuk sambung tali silaturahmi maka kuberi tahu saja sungguh ajak untuk duduk ngopi sama dengar jauh lebih merdu","Neutral"
-7,"happy eid mubarak warga twitter jangan ada yang bilang malas idul fitri karena takut ditanya yang macam pas silaturahmi ","Negative"
0,"kalian keliling silaturahmi begitu enggak ke tetangga ","Neutral"
4,"silaturahmi sama tetangga janji enggak suka random ","Positive"
-2," hindarin yang kayak begini gue keluarga shalat di rumah silaturahmi yesfitnah pecah belah no","Negative"
9,"lebaran kali ini kita ken maaf maaf dan silaturahmi cara langsung dengan orang orang yang kita cinta dan sayang kata ","Positive"
9,"rt selamat hari raya idulfitri h moga puasa amal ibadah kita terima serta momen idulfitri tahun ini dapat menja","Positive"
0,"rt enggak mau kasih sempat abang bakso keliling silaturahmi dulu ","Neutral"
0,"minal aizin semua kecuali bang covid yang silaturahmi rumah park jisung","Neutral"
3,"orang orang yang pada sibuk silaturahmi ke sodara nya tapi aku masih baring saja di kasur gppa aku kuat kok","Positive"
0," silaturahmi","Neutral"
0," mohon maaf lahir dan batin juga ya bapak bapak maaf jika ada ucap atau canda yang kurang kenan di hati moga tali silaturahmi kita panjang dengan temu lagi mari terus saling dukung dan jaga dalam perjurigan duniawi ","Neutral"
0,"di hari yang fitri ini moga tali silaturahmi tidak putus begitu saja karena salah buat dan kata selamat hari raya lebaran h selamatidulfitri indonesia ","Neutral"
4," pantesan zendaya enggak bisa ikut selamat gala tahun ini masih mudik dan keliling buat silaturahmi ya","Positive"
0,"kak cheolnya mau rumah aku dulu silaturahmi jadi nanti susul sksksk","Neutral"
6,"moga di hari menang ini jadi diri kembali suci penuh fitrah dalam silaturahmi yang penuh berkah selamathari rayaidul fitri h eidmubarak amarbank ","Positive"
0,"happy eid mubarakmohon maaf lahir batin saudara setemlenpengen tauntar yang silaturahmi kpk ke gibran kaesangatau balik ya ","Neutral"
0,"silaturahmi sama keluarga dan tetangga sudah silaturahmi sama aku kapan ","Neutral"
0,"ikut muter silaturahmi bareng keluarga suami kagak ada yang kenal","Neutral"
0,"thr nya sudah dapat sekarang tinggal tunggu choi chanhee silaturahmi ke rumah ","Neutral"
11,"keluarga besar palang merah indonesia kabupaten kebumen ucap selamat hari raya idul fitri syawal hijriyahmohon maaf lahir bathin mari jadi momen idul fitri untuk selalu bagi baik dan jalin silaturahmi ","Positive"
0," enggak mau kasih sempat abang bakso keliling silaturahmi dulu ","Neutral"
0," silaturahmi h","Neutral"
7," silaturahmi bro justru harus manfaatin moment kaya begini buat saling kenal lebih baik lagi ","Positive"
1,"mantan minta maaf yaudah minta maaf saja tapi enggak usah caper anjwenk enggak usah pakai cerita silaturahmi segala nostalgia nostalgia deh kisah kita enggak seru itu enggak usah sok asik deh apalagi kirim kirim link tiktok minal aidin wal faizin mohon di ini mohon di itu buat apa anjir ","Positive"
2,"biasa erat tali silaturahmi ye kan tapi tahun ini benar beda rasa ","Positive"
-3,"di tengah hidup yang makin sini makin pelik dan sibuk lebaran jadi salah satu momen untuk bisa sambung tali silaturahmi dengan keluarga dan teman ","Negative"
0,"gue ngantukkk banget ya allah tapi harus silaturahmi ke ciledug ya allah capek","Neutral"
0,"pada idul fitri tahun ini prabowo jadwal bertemu di jokowi lanjut bertemu megawati kumparannews ","Neutral"
1,"ges mohon doa nya aku mau silaturahmi rumah sodara moga dapat banyak ","Positive"
0," silaturahmi yuk","Neutral"
0,"ini yang dom surabaya ada enggak yang rumah mau aku silaturahmi ini ","Neutral"
-5,"biasa habis silaturahmi ke tetangga langsung ke pacitan sekarang enggak sedih banget sudah tahun ","Negative"
-2,"silaturahmi hubung yang telah lama pupus ","Negative"
0,"wow banyak body shamming kedok silaturahmi nyata ","Neutral"
0," turuuu enggak silaturahmi","Neutral"
9,"alhamdulillah ya allah sudah kasih sempat jumpa di bulan ramadhan ini moga kita semua sehat sehat dan sempat untuk jumpa lagi dengan bulan ramadhan amin mohon maaf lahir dan batin semua selamat lebaran selamat silaturahmi selamat makan makan ","Positive"
-4,"lebaran tuh silaturahmi bukan keliling rumah orang harap kasih uang kalo harap cuma uang enggak usah tunggu lebaran nyopet saja ","Negative"
7,"moga hari menang ini jadi diri kembali suci penuh fitrah dalam silaturahmi yang penuh berkah taqabalallahu minna wa minkum shiyamanaa washiyamakun taqabbal ya karim minal aidzin walfaidzin mohon maaf lahir batin eidmubarak idulfitri h ","Positive"
6,"jangan rusak silaturahmi di hari yang fitri ini dengan ujar lebaran shaming lebaran shaming biasa awal dengan kata kapan ","Positive"
7," selamat lebaran arisa kamu silaturahmi ke keluarga besar sama kak ray ya pasti ","Positive"
0," silaturahmi ke keluarga dong pasti ","Neutral"
2,"bagaimana kita bisa menang setelah ramadhan kalau silaturahmi kita anggap biasa saja ","Positive"
4," selamat lebaran rang kalimantan sudah silaturahmi ke anak kepala suku ","Positive"
0," enggak mau dtng silaturahmi krnah ada rumah enggak ada ini itu waittt tuju silaturrahim apa cari makan ","Neutral"
4,"rt senang bisa raya momen kembalisilaturahmi lewat collabonation konser silaturahmi ramadan share dong dapat kamu","Positive"
7,"rt sahabatbpom selamat sambut idulfitri hijriah mari raya kembali momen idulfitri sama yang sayang saling sama","Positive"
-2," barusan habis solat idul fitri ada berita duka nyata tetangga meninggalyg bantuin urus mayat siapa ya tetangga saat hari lebaran biasa silaturahmi sama keluarga maaf an tapi sekarang pada ikhlas lebih ngutamain urus mayit dulu","Negative"
0,"lebaran silaturahmi ngejulid wkwk","Neutral"
-2," cel kamu sekarang kristen juga bisa kok silaturahmi waktu ied tetangga kristen tiap lebaran mampir rumah obrol atau enggak ngupat begitu kita kalo mereka natal ya kita ucap kcuali pengin rasai sholat ied akwoakw","Negative"
8,"keluarga besar pt hutama karya infrastruktur ucap selamat idulfitri h mari jadi hari ini bagai momentum untuk saling maaf dan erat tali silaturahmi mohon maaf lahir dan batin leanbuddies ","Positive"
13,"selamat hari raya idulfitri h moga puasa amal ibadah kita terima serta momen idulfitri tahun ini dapat jadi kita bagai pribadi yang lebih baik yuk sambung silaturahmi di hari yang fitri dengan line linelebaran ","Positive"
-8,"silaturahmi sama tetangga kali ini agak emosional ya ","Negative"
0,"kira kira baris para mantan akan muncul di rumah enggak ya untuk silaturahmi lebaran ","Neutral"
9,"hari yang fitri telah tiba yang sangat nanti oleh seluruh umat muslim tahun ini agak beda dari dua tahun belum karena kita telah oleh ibadah sama dan silaturahmi meski tetap terap protokol sehat yang ada ","Positive"
8,"kami keluarga besar pmi kabupaten bangkal ucap selamat hari raya idul fitri h mohon maaf lahor batin eidmubarrak idulfitri silaturahmi hijriah pmiselalubantu twibbonize ","Positive"
4,"khotbah pagi tadi bicara soal pentinngnya jaga sehat dan sadar dan untuk jaga silaturahmi aku nyuwun ngapunten njihh","Positive"
4," tahun kita tunggu untuk bisa sama kembali tanpa ada niat untuk putus silaturahmi semua harap terus menantiuntuk bisa kumpul kembali di hari yang fitri ini selamat hari raya idul fitri hminal aidin walfaidzin mohon maaf lahir dan batin ","Positive"
11,"putih chenle bening renjun dan jaemin mari kita hancur batas dinding setinggi jisung iring salam harum haechan dengan senyum manis jeno maaf tiap salah agar tali silaturahmi tetap kuat dan makin kompak mohon maaf lahir dan batin ya guys ","Positive"
0,"yuk yang mau silaturahmi body dm saja sudah enggak puasa ini sudah lebat","Neutral"
3," bismillahirrahmanirrahim mudah mudah rezeki modem orbit telkomsel internet makin lancar dan silaturahmi thrdishopee ","Positive"
0,"sejak malam sampai pagi tadi ngliat baju buat sholat dan silaturahmi kayak asa mau tunang saja ","Neutral"
8,"rt mari raya hari yang fitri ini dengan erat silaturahmi sama keluarga rekan cinta hari yang penuh fitrah selam","Positive"
0,"pengin silaturahmi sama kamu iya silaturahmi anu","Neutral"
0,"sudah shalat ied salam salam foto foto silaturahmi sama tetangga tinggal tidur lagi","Neutral"
0," mau silaturahmi ke rumah citra enggak kak ots ","Neutral"
0," silaturahmi paling erat ad baku hantam ","Neutral"
-4,"yang belum bisa kumpul sama keluarga atau pulang ke kampung halaman jangan kecil hati karena masih banyak cara untuk kita jalin silaturahmi selamat hari raya idul fitri h mohon maaf lahir dan batin ","Negative"
0,"yang lain pada silaturahmi yang sini malah masih tipsy","Neutral"
0," bang nja ditanya mama kapan mau silaturahmi ke rumah ","Neutral"
1,"kalo edisi silaturahmi begini gue pasti ikut kakak gue karena emak gue sibuk sama teman kalo ada suami gue asa anak pertama kakak gue ","Positive"
12,"selamat idul fitri mohon maaf lahir dan batin semua moga di hari menang ini jadi diri suci penuh fitrah dalam silaturahmi yang penuh berkah ","Positive"
2,"setelah pikir lagi you mau hate lebaran but try tapi not hate silaturahmi kalo memang enggak bisa spare feeling lagi buat keluarga moga bisa sama teman baik irl atau friends online teman komunitas atau siapa lah but also i wish us have a very happy and loving lebaran asap ","Positive"
7,"bulan ramadhan telah usai bulan syawwal baru mulai tiada makna yang arti tanpa ampun nya moga amal baik yang laku dapat terima oleh allah si gue t syawwal h mari saling maaf untuk rekat tali silaturahmi ","Positive"
0," ada rencana silaturahmi ke keluarga sih citra enggak memang ots ","Neutral"
10,"di hari menang nan fitri ini moga jadi diri sobat kembali suci penuh fitrah dengan dalam silaturahmi yang penuh berkah selamat idulfitri untuk sobat yang raya ","Positive"
-4,"ketika keluarga dari bapak datang buat silaturahmi dan karena enggak lalu akrab jadi perang stiker sama kakak padahal belah wkwkwk ","Negative"
-4,"its gonna be marketing kedok lebaran dan jalin silaturahmi","Negative"
-3," waduh ini sila jangan lupa thr saya juga ya sila mampir kalo mau silaturahmi ","Negative"
0," lagi silaturahmi ya nderr","Neutral"
4," kakaaa maaf lahir batin juga ya ayo juyo sudah siap belum nanti aku sama suami mau silaturahmi rumah ","Positive"
9,"begitu indah kehidupanjika sama terus terjalindengan tali silaturahmiyang begitu tulus lubuk hati ","Positive"
-3," lebaran sambung silaturahmi mau dekat apa kita juga enggak boleh egois cuma tahun sekal doang masa iya lu mau ajar nder anggep saja ini refreshing otak kalian minta restu","Negative"
0," dalam silaturahmi apa ada larang makan dan minum ","Neutral"
0," open map utuk silaturahmi kah mnizz ","Neutral"
4," selamat lebaran bung dik tunggu silaturahmi di watsapnya","Positive"
4,"rt mari suci hati di hari nan fitri sama raih menang yang sejati pasti jaring internetmu tetap koneksi bia","Positive"
-5,"baru maaf an sama istri sedih an eh pas mau silaturahmi ke orangtua dandan lama banget bikin syebeeell","Negative"
3,"penting jaga silaturahmi dengan mertua anime","Positive"
4,"lucu banget ini menfess wkwkwkw nder aku ikut ya mau bawa parcel lebaran juga silaturahmi sama kakak ltmpt ","Positive"
3,"esensi dari hari raya adalah tetap sambung silaturahmi pada siapa soal thr ha bonus dan itu bisa jadi tuju yang utama bukan dawuh ","Positive"
8,"raya idul fitri selalu identik dengan maaf maaf tidak hanya bangun silaturahmi tradisi ini juga berik manfaat sehat lahir batin ","Positive"
10,"ucap selamat hari raya idul fitrianglori books ucap selamat hari raya idul fitri mohon maaf lahir dan batin taqobbalallahu minna wa minkum moga allah swt terima amal kita dan kalian selamat tuna ibadah silaturahmi sama keluarga ","Positive"
5,"orang orang pada keliling silaturahmi aku masih bersih bersih sksk","Positive"
3,"selamat hari raya idul fitri hbersihkan hati erat silaturahmi mari kembali suci di hari yang fitri ","Positive"
